,start_loc,end_loc,lat_x,lon_x,lat_y,lon_y,count
325,AFTON  RD,SANDROCK  RD,32.8081378,-117.1444817,32.809446,-117.1400737,26463
326,AFTON RD,SANDROCK RD,32.8081378,-117.1444817,32.809446,-117.1400737,172405
327,AFTON RD,SANDROCK RD RD,32.8081378,-117.1444817,32.809446,-117.1400737,25391
328,AGUAMIEL RD,SD 015 R-K  ,33.0403314,-117.0818272,,,8505
329,AGUAMIEL RD,SD 015 R-K RD,33.0403314,-117.0818272,,,29200
330,AHERN CT,CAM RUIZ  ,32.907203,-117.14743,,,5113
331,AHERN CT,CAMINO RUIZ CT,32.907203,-117.14743,,,14585
332,AIDA CT,CARMEL CYN RD,,,,,5358
333,AIRWAY RD,AV FUENTE RD,32.5645375,-117.0153262,,,2792
334,AIRWAY RD,AVENIDA FUENTE RD,32.5645375,-117.0153262,32.5569864,-116.9613988,52261
335,AIRWAY RD,OTAY MESA RD RD,32.5645375,-117.0153262,32.5677056,-116.952662,33190
336,AIRWAY RD,SD 905 RD,32.5645375,-117.0153262,,,2360
337,AIRWAY RD,SIEMPRE VIVA RD,32.5645375,-117.0153262,32.5558601,-116.9392784,38383
338,AIRWAY RD,VIA AMISTAD RD,32.5645375,-117.0153262,,,3508
339,AIRWAY RD,VIA DE LA AMISTAD RD,32.5645375,-117.0153262,,,7699
340,AIRWAYS RD,PASEO AMERICAS RD,32.5645375,-117.0153262,,,8784
341,AKRON ST,THERMAL ST,32.7241721,-117.2364215,,,10133
342,ALAMITOS AV,HOLLISTER ST,32.592007,-117.08622,32.5726105,-117.0840962,117715
343,ALAMO DR,68 ST,32.592007,-117.08622,32.707779,-117.051064,0
344,ALAVA CR,MIRA MESA BL,,,,,25533
345,ALAVA CR,MIRA MS BL,,,,,8684
346,ALBUQUERQUE ST,SD 005 ST,32.8074701,-117.2184315,,,172939
347,ALCONA ST,DORIANA ST,32.6873553,-117.0435752,32.685257,-117.04792,66028
348,ALDER  DR,E CANTERBURY  DR,32.7653392,-117.1018224,32.7667229,-117.1061787,4299
349,ALDER DR,E CANTERBURY DR,32.7653392,-117.1018224,32.7667229,-117.1061787,16348
350,ALDERHILL TR,SCR POWAY PY,,,,,4207
351,ALDERHILL TR,SCRIPPS POWAY  TR,,,,,2798
352,ALDERHILL TR,SCRIPPS POWAY PY,,,,,12923
353,ALDERLY ST,SKYLINE DR,32.7005594,-117.0646216,32.704735,-117.028923,6201
354,ALDINE  DR,MONTEZUMA  RD,32.7635355,-117.0978908,32.7699119,-117.0911785,40171
355,ALDINE DR,47 ST,32.7635355,-117.0978908,32.7083421,-117.0949474,70348
356,ALDINE DR,MONTEZUMA RD,32.7635355,-117.0978908,32.7699119,-117.0911785,146292
357,ALDINE DR,WINONA AV,32.7635355,-117.0978908,32.753079,-117.0879574,12197
358,ALEMANIA RD,SD 015 SB RD,32.9375055,-117.1124718,,,42114
359,ALLEGHANY ST,POTOMAC  ST,32.678719,-117.069359,32.680237,-117.055931,2765
360,ALLEGHANY ST,POTOMAC ST,32.678719,-117.069359,32.680237,-117.055931,15524
361,ALLEY N/O TORREY PINES RD,TORREY PINES RD,,,32.844807,-117.269913,247
362,ALLEY N/O VENTURA PL PL,VENTURA PL,32.7720132,-117.252691,32.7720132,-117.252691,41682
363,ALONDRA DR,CITY LIMIT DR,33.0181641,-117.0561379,,,85988
364,ALSACIA  ST,GOODE  ST,32.68371,-117.038569,32.688015,-117.030937,1298
365,ALSACIA ST,GOODE ST,32.68371,-117.038569,32.688015,-117.030937,475
366,ALSACIA ST,PARIS WY,32.68371,-117.038569,32.678745,-117.0447788,3285
367,ALTA VIEW DR,APPIAN DR,32.676048,-117.038589,32.677597,-117.038277,102704
368,ALTA VIEW DR,JAMIE AV,32.676048,-117.038589,32.684273,-117.045807,10089
369,ALTA VIEW DR,PARADISE VY RD,32.676048,-117.038589,32.688251,-117.048828,25452
370,ALTA VIEW DR,PARKSIDE AV,32.676048,-117.038589,32.6748309,-117.042751,11588
371,ALTA VIEW DR,SD 054 DR,32.676048,-117.038589,,,26595
372,ALTA VW DR,APPIAN DR,32.676048,-117.038589,32.677597,-117.038277,23988
373,ALTA VW DR,JAMIE AV,32.676048,-117.038589,32.684273,-117.045807,935
374,ALTA VW DR,PARADISE VY RD,32.676048,-117.038589,32.688251,-117.048828,5514
375,ALTADENA AV,ALLEY E/O ALTADENA AV,32.7418561,-117.086393,,,22198
376,ALTAIR AV,KEARNY VILLA RD,32.87215,-117.117928,32.8318334,-117.1383588,42274
377,ALTAMIRANO WY,COSOY WY,32.756672,-117.191513,32.7554347,-117.1934433,13230
378,ALTAMONT DR,ALLEGHANY ST,32.680794,-117.067688,32.678719,-117.069359,8079
379,AMALFI ST,COAST WK,32.848232,-117.262642,32.8486757,-117.266552,165800
380,AMALFI ST,PRINCESS ST,32.848232,-117.262642,32.8490044,-117.2625433,264658
381,AMALFI ST,TORREY PINES RD,32.848232,-117.262642,32.844807,-117.269913,2110
382,AMBASSADOR  AV,CAM RUIZ  ,32.903664,-117.147003,,,7314
383,AMBASSADOR  AV,CAM RUIZ  AV,32.903664,-117.147003,,,7009
384,AMBASSADOR AV,CAMINO RUIZ AV,32.903664,-117.147003,32.9272007,-117.143584,25773
385,AMHERST ST,EL CAJON BL,32.7672241,-117.0563791,,,172353
386,AMHERST ST,MONTEZUMA RD,32.7672241,-117.0563791,32.7699119,-117.0911785,36584
387,AMPUDIA ST,ARISTA DR,32.7549272,-117.1888384,32.7581458,-117.1874662,4196
388,AMPUDIA ST,OLD TOWN AV,32.7549272,-117.1888384,32.7473289,-117.1934447,16273
389,ANCHORAGE LN,SHAFTER ST,32.7197612,-117.2283302,32.7207786,-117.229467,19523
390,ANCONA LN,CANARYWOOD CT,32.921505,-117.08271,32.923077,-117.082207,9209
391,ANDERSON PL,PENNSYLVANIA AV,32.74423,-117.1600968,32.7451382,-117.1605248,73980
392,ANGELIQUE ST,POMERADO RD,32.931087,-117.072006,32.9148655,-117.0711548,2030
393,ANNRAE ST,BERGER AV,32.8019882,-117.1533879,32.802067,-117.151657,57924
394,ANTIEM ST,BELDEN ST,32.8153601,-117.1593161,32.8108725,-117.1654451,30348
395,ANTIGUA  BL,CAMINO PLAYA CANCUN  ,,,32.8394274,-117.0838187,1350
396,ANTIGUA BL,CAMINO PLAYA CANCUN BL,,,,,6022
397,ANTIGUA BL,SANTO RD,,,32.7902989,-117.1050947,44805
398,APOLLO ST,ARMSTRONG ST,32.8078572,-117.1625372,32.803557,-117.1628414,12378
399,APPERT CT,BELL CT,32.7937583,-117.1745867,32.794449,-117.175613,1347
400,APPLE TREE DR,CLAIREMONT MS BL,32.8287169,-117.1136565,,,3171
401,APPLETON ST,FOND DU LAC AV,32.8370723,-117.1871557,32.83466,-117.202469,3550
402,APPLETON ST,SD 052 R-A ST,32.8370723,-117.1871557,,,87485
403,APRIL CT,RADCLIFFE LN,32.8501794,-117.204195,32.8522549,-117.2042757,60104
404,AQUAINTAINE CT,ANGOULEME CT,,,32.9434893,-117.20072,1764
405,AQUARIUS DR,CALLE CRISTOBAL DR,32.9302347,-117.1398061,32.9434893,-117.20072,19383
406,AQUARIUS DR,CETUS RD,32.9302347,-117.1398061,32.930653,-117.138069,12687
407,AQUITAINE CT,ANGOULEME CT,32.9421531,-117.2026661,32.9434893,-117.20072,3510
408,ARAGON  DR,69  ST,32.9421531,-117.2026661,32.7123339,-117.049351,16444
409,ARAGON  DR,CASITA  WY,32.748909,-117.052223,32.753578,-117.052147,3899
410,ARAGON DR,69 ST,32.748909,-117.052223,32.7123339,-117.049351,44542
411,ARAGON DR,CASITA WY,32.748909,-117.052223,32.753578,-117.052147,14607
412,ARANDA AV,AVENIDA MIROLA AV,32.831402,-117.26944,32.830822,-117.268677,50964
413,ARBOR DR,BACHMAN (PVT) DR,32.7538174,-117.1612766,,,3319
414,ARBOR DR,BACHMAN DR,32.7538174,-117.1612766,,,19246
415,ARBOR DR,DICKINSON ST,32.7538174,-117.1612766,32.755199,-117.163971,9573
416,ARBUTUS ST,BEGONIA ST,32.8985973,-117.2200679,33.141937,-117.0606122,14088
417,ARBUTUS ST,SORRENTO VALLEY BL,32.8985973,-117.2200679,,,40119
418,ARBUTUS ST,SORRENTO VY BL,32.8985973,-117.2200679,,,13088
419,ARCHWOOD AV,CRAWFORD ST,32.7935115,-117.0946534,32.790788,-117.0938654,10890
420,ARCTURUS WY,CAPRICORN WY,32.9271284,-117.132622,32.9250435,-117.142731,3758
421,ARCTURUS WY,LEPUS RD,32.9271284,-117.132622,32.929237,-117.138344,23854
422,ARDATH  LN,LA JOLLA SCENIC S DR,32.850246,-117.2503787,,,51344
423,ARDATH LN,GLENBROOK WY,32.850246,-117.2503787,32.866077,-117.241783,52639
424,ARDATH LN,LA JOLLA SCENIC R-A LN,32.850246,-117.2503787,,,159200
425,ARDATH RD,LA JOLLA SCENIC R-A RD,32.8487198,-117.2488299,,,47607
426,AREY  DR,CMTO QUIXOTE S ,32.5787533,-117.0516959,,,9106
427,AREY DR,CAMINITO QUIXOTE S,32.5787533,-117.0516959,32.578674,-117.059929,55176
428,AREY DR,KIMSUE WY,32.5787533,-117.0516959,32.575981,-117.046959,2034
429,ARIA  ST,CONDE  ST,,,32.7577057,-117.1892399,2545
430,ARIANE DR,JUTLAND DR,32.8277637,-117.2260007,32.826733,-117.222252,7345
431,ARISTA ST,CONDE ST,32.7558832,-117.1894041,32.7577057,-117.1892399,22534
432,ARISTA ST,LINWOOD ST,32.7558832,-117.1894041,32.7517363,-117.1930116,33641
433,ARIZONA ST,TEXAS ST,32.75219,-117.137573,32.7706845,-117.1400061,86757
434,ARJONS DR,CAMINO RUIZ DR,32.8944372,-117.1472132,32.9246573,-117.144102,24533
435,ARMCOST DR,VIEWCREST DR,,,32.715294,-117.043266,2464
436,ARMOUR ST,BALBOA AV,32.8199884,-117.151969,32.8222527,-117.129964,289704
437,ARMOUR ST,MERCURY ST,32.8199884,-117.151969,32.8219016,-117.1488519,29869
438,ARMOUR ST,OTHELLO AV,32.8199884,-117.151969,32.8171818,-117.1522595,27256
439,ARMSTRONG ST,ASHFORD ST,32.803557,-117.1628414,32.8046519,-117.159975,48742
440,AROSA ST,MESITA DR,32.7652046,-117.0668553,32.767841,-117.06459,178730
441,ARR SECO WY,SKYLINE  DR,,,32.704735,-117.028923,9584
442,ARRIBA ST,NOBEL DR,32.8614599,-117.2235932,32.8684586,-117.2278843,6071
443,ARROW ROCK AV,SAN RAMON DR,32.9053448,-117.1403169,32.906807,-117.139519,19849
444,ARROW ROCK AV,SN RAMON DR,32.9053448,-117.1403169,,,6012
445,ARROWWOOD DR,MEADOWBROOK DR,32.700378,-117.031212,32.7105257,-117.036126,17578
446,ARROYO DR,EAGLE ST,32.628632,-117.026077,32.7483312,-117.1695604,18105
447,ARROYO SECO WY,SKYLINE DR,32.6983876,-117.0536488,32.704735,-117.028923,50453
448,ARROYO SORRENTO RD,TORREY RESERVE DY,32.9254051,-117.2363524,,,32545
449,ARRUZA  ST,SD 905  ,32.571933,-117.057528,,,17355
450,ARRUZA ST,SD 905 ST,32.571933,-117.057528,,,92264
451,ARTESIAN  RD,BERNARDO LAKES  DR,33.020065,-117.15242,33.023781,-117.130333,42475
452,ARTESIAN (FG) TL,CAMINO SUR TL,33.020065,-117.15242,33.009212,-117.1452309,2035
453,ARUCAUNA WY,DORMOUSE RD,32.940216,-117.161087,32.944867,-117.1577258,2970
454,ARVERNE ST,ASHFORD ST,32.8155687,-117.1702889,32.8046519,-117.159975,2301
455,ASH ST,BEECH ST,32.7199018,-117.1564637,32.7209467,-117.1601225,59380
456,ASH ST,GRAPE ST,32.7199018,-117.1564637,32.7261645,-117.160248,78679
457,ASH ST,RUSS BL,32.7199018,-117.1564637,,,58649
458,ASHBURN RD,HUMPREY RD,32.6807546,-117.2405823,,,4001
459,ASHFORD CT,CULLEN ST,32.8025175,-117.1594217,32.8034828,-117.1576959,15743
460,ASHFORD ST,BEVIS ST,32.8046519,-117.159975,32.8058683,-117.1590943,18493
461,ASHLEY FALLS CT,DEL MAR HTS RD,32.958366,-117.207764,32.9485786,-117.2593425,6126
462,ASHLEY FALLS DR,SEAGROVE ST,32.9525782,-117.2108768,32.958405,-117.204941,24723
463,ATASCADERO  DR,ALICIA  DR,32.7388688,-117.234379,32.7398929,-117.2341953,16855
464,ATASCADERO DR,ALICIA DR,32.7388688,-117.234379,32.7398929,-117.2341953,59740
465,ATHERTON AV,MONUMENT RD,32.561501,-117.083504,32.5447391,-117.072295,1226
466,ATHERTON AV,SUNSET AV,32.561501,-117.083504,32.774895,-116.986794,17556
467,ATLAS ST,BEVIS ST,32.8076767,-117.158229,32.8058683,-117.1590943,10364
468,ATLAS ST,BUDD ST,32.8076767,-117.158229,32.8047888,-117.1574317,3888
469,ATLAS ST,LINDA VISTA RD,32.8076767,-117.158229,32.7974246,-117.1601845,21749
470,ATLAS ST,LINDA VISTA ST,32.8076767,-117.158229,,,4227
471,AUBURN DR,UNIVERSITY AV,32.741562,-117.08876,32.7484766,-117.1239509,67916
472,AUTO CIRCLE ,CAMINO ARROYO ,32.7647187,-117.1539685,33.120426,-117.215787,23885
473,AUTO CIRCLE ,SD 008 R-A ,32.7647187,-117.1539685,,,117265
474,AUTO CIRCLE ,SD 008 WB ACCESS ,32.7647187,-117.1539685,,,122977
475,AUTO CIRCLE DY,DEL RIO N (SD 008) DY,32.7647187,-117.1539685,,,56933
476,AUTO CIRCLE ST,TEXAS ST,32.7647187,-117.1539685,32.7706845,-117.1400061,17728
477,AUTO CR,SD 008 R-A  CR,32.7647187,-117.1539685,,,27357
478,AUTO CR,TEXAS  ST,32.7647187,-117.1539685,32.7706845,-117.1400061,7090
479,AUTUMN GOLD WY,SAGEBRUSH BEND  WY,32.9636339,-117.1829443,32.9717761,-117.1860699,1447
480,AV GATO  PL,LORIRAE PL,,,32.9321516,-117.1475396,12760
481,AV LOBOS  ,CAM NORTE  ,,,,,4398
482,AV MAGNIFICA RD,FAIRBROOK RD,,,32.905956,-117.073067,79283
483,AV PLY,VALLECITOS  ,,,32.855549,-117.254227,1343
484,AVATI DR,COSTCO EN,32.817471,-117.215591,32.855549,-117.254227,69495
485,AVENIDA ABEJA ,CAMINO DEL NORTE ,33.0048598,-117.0947649,33.0085901,-117.0954621,14400
486,AVENIDA COSTA BRAVA BL,BRITANNIA BL,,,32.5636995,-116.9796988,9580
487,AVENIDA FIESTA RD,SOLEDAD MTN RD,32.820389,-117.232697,32.8123354,-117.2324595,1210
488,AVENIDA FUENTE N RD,HARVEST RD,32.5569864,-116.9613988,32.5722317,-116.9450828,14698
489,AVENIDA GATO PL,LORIRAE PL,,,32.9321516,-117.1475396,32431
490,AVENIDA MAGNIFICA BL,SEMILLON BL,,,,,3358
491,AVENIDA MIROLA ,AVENIDA LA REINA  ,32.830822,-117.268677,32.830868,-117.2677,18740
492,AVENIDA PLAYA ,VALLECITOS ,32.5722365,-117.0217191,32.855549,-117.254227,14436
493,AVENIDA RIO ,CAMINO SIESTA ,32.7665806,-117.1643472,32.7652802,-117.1603798,83013
494,AVENIDA TIENDAS ST,ULRIC ST,,,32.7707225,-117.162888,201936
495,AVENIDA VENUSTO ,CAMINO NORTE ,,,33.0085901,-117.0954621,44490
496,AVENIDA VENUSTO ,VIA EMBELESO ,33.001015,-117.075912,33.007549,-117.073174,12023
497,AVENIDA VISTA ST,DATSUN ST,32.76157,-117.103157,32.5719101,-116.9976057,10290
498,AVENIDA VISTAS ,DATSUN  ST,32.5822673,-117.0092224,32.5719101,-116.9976057,6791
499,AVERIL RD,ALVERSON RD,32.558743,-117.054283,32.5568646,-117.0515885,48315
500,AVIARY DR,APPALOOSA RD,32.9045717,-117.0993499,32.902924,-117.106323,32153
501,AVIARY DR,POMERADO RD,32.9045717,-117.0993499,32.9148655,-117.0711548,14575
502,AZALEA DR,LOTUS DR,32.7446698,-117.2199914,32.595818,-117.045471,6915
503,AZUL ST,POOLE ST,32.8715857,-117.2455008,32.8736678,-117.2444975,30918
504,Avenida Abeja  ,CAMINO DEL NORTE  ,33.0048598,-117.0947649,33.0085901,-117.0954621,53110
505,B ST,A  ST,32.7178314,-117.1537011,32.7188423,-117.1611101,16729
506,B ST,A ST,32.7178314,-117.1537011,32.7188423,-117.1611101,388449
507,B ST,BROADWAY ST,32.7178314,-117.1537011,33.172715,-117.362646,11093
508,B ST,C ST,32.7178314,-117.1537011,32.716789,-117.1630123,85561
509,B ST,RUSS BL,32.7178314,-117.1537011,,,10957
510,B WILSON DR,ZOO PL,32.725886,-117.1432262,32.7352765,-117.1475955,82192
511,BABAUTA  RD,MERCY  RD,32.9369273,-117.1234372,32.9378039,-117.1265635,29769
512,BABAUTA RD,MERCY RD,32.9369273,-117.1234372,32.9378039,-117.1265635,186020
513,BACHMAN  PL,SD 008 R-A  PL,32.7527616,-117.1632148,,,14432
514,BACHMAN (PVT)  DR,SD 008 R-A  DR,,,,,14075
515,BACHMAN (PVT) DR,SD 008 R-A DR,,,,,63073
516,BACHMAN PL,SD 008 R-A  ,32.7527616,-117.1632148,,,13204
517,BACON ST,ABBOTT ST,32.7532071,-117.2456428,32.7527866,-117.2486472,62676
518,BACON ST,SUNSET CLIFFS BL,32.7532071,-117.2456428,,,3604
519,BAJA DR,MONTEZUMA RD,32.766762,-117.074707,32.7699119,-117.0911785,844
520,BAJADA RD,RANCHO BERNARDO RD,33.027184,-117.071693,33.0181234,-117.0576313,36381
521,BAKER ST,BALBOA AV,32.8020975,-117.2048353,32.8222527,-117.129964,11795
522,BAKER ST,TICONDEROGA ST,32.8020975,-117.2048353,32.8024447,-117.208167,47423
523,BALBOA ARMS  DR,CHATEAU  DR,32.8231166,-117.17921,33.058342,-116.573013,5945
524,BALBOA ARMS DR,CHATEAU DR,32.8231166,-117.17921,33.058342,-116.573013,56900
525,BALBOA AV,AVATI DR,32.8222527,-117.129964,32.817471,-117.215591,84700
526,BALBOA AV,BERWICK DR,32.8222527,-117.129964,32.823715,-117.164726,5874
527,BALBOA AV,CANNINGTON DR,32.8222527,-117.129964,32.8315812,-117.169212,5284
528,BALBOA AV,CENTURY PARK CT,32.8222527,-117.129964,32.8234308,-117.1441372,151851
529,BALBOA AV,CHIPPEWA CT,32.8222527,-117.129964,32.813633,-117.203651,120928
530,BALBOA AV,CLAIREMONT MESA BL,32.8222527,-117.129964,,,49095
531,BALBOA AV,CLAIREMONT MS BL,32.8222527,-117.129964,,,3401
532,BALBOA AV,DAGGET ST,32.8222527,-117.129964,32.8235931,-117.1546254,117997
533,BALBOA AV,GRAND AV,32.8222527,-117.129964,32.8017518,-117.2223267,683
534,BALBOA AV,HORNBLEND ST,32.8222527,-117.129964,32.798042,-117.244232,1161
535,BALBOA AV,LAMONT ST,32.8222527,-117.129964,32.7990444,-117.2347334,90647
536,BALBOA AV,MORENA (OVERPASS) BL,32.8222527,-117.129964,,,42290
537,BALBOA AV,MORRELL ST,32.8222527,-117.129964,32.796627,-117.23204,52664
538,BALBOA AV,MT CASAS DR,32.8222527,-117.129964,32.8184373,-117.1857784,10364
539,BALBOA AV,MT ETNA DR,32.8222527,-117.129964,32.821316,-117.187752,89519
540,BALBOA AV,RUFFIN CT,32.8222527,-117.129964,32.8287183,-117.1245956,16835
541,BALBOA AV,SD 163 R-C AV,32.8222527,-117.129964,,,74467
542,BALBOA DR,EL PRADO BRIDGE  DR,33.186764,-117.303032,,,3539
543,BALBOA DR,EL PRADO BRIDGE DR,33.186764,-117.303032,,,28617
544,BALBOA TR,CLAIREMONT DR,,,32.8038,-117.1991166,91747
545,BALBOA/GARNET AV,CANNINGTON DR,,,32.8315812,-117.169212,6537
546,BALBOA/GARNET AV,GARNET AV,,,32.805519,-117.221603,1944
547,BALBOA/GARNET AV,MT HAY DR,,,32.82412,-117.1885548,4166
548,BALTIC  ST,BEAGLE  ST,32.8057571,-117.159096,32.8077583,-117.160812,6123
549,BALTIC ST,BEAGLE ST,32.8057571,-117.159096,32.8077583,-117.160812,40516
550,BALTIC ST,STALMER ST,32.8057571,-117.159096,32.8078852,-117.1559766,85693
551,BANBURY ST,REO PL,32.671059,-117.060211,32.670052,-117.060318,23402
552,BANCROFT  ST,33 ST,32.671059,-117.060211,32.7099528,-117.1222721,21581
553,BANCROFT  ST,BOUNDARY  ST,32.7455229,-117.1239441,32.7475024,-117.1229023,21328
554,BANCROFT ST,33 ST,32.7455229,-117.1239441,32.7099528,-117.1222721,115645
555,BANCROFT ST,BOUNDARY ST,32.7455229,-117.1239441,32.7475024,-117.1229023,124005
556,BANDY CANYON RD,EAST OF BANDY CANYON RD,33.0736074,-116.9779154,,,9624
557,BANDY CANYON RD,WEST OF BANDY CANYON RD,33.0736074,-116.9779154,,,9782
558,BANDY CYN RD,OLD COACH WY,,,33.064683,-117.014467,2798
559,BANDY CYN RD,OLD MILKY WY,,,33.090935,-117.007118,9428
560,BANDY CYN RD,SD 078 RD,,,,,605
561,BANNOCK AV,MANITOU WY,32.833069,-117.199112,32.8335991,-117.1948669,157900
562,BARKLA ST,STRESEMANN ST,32.8427547,-117.2310475,32.8472205,-117.222967,3145
563,BARNES CYN RD,PACIFIC CTR BL,,,32.9040599,-117.1950811,38128
564,BARNETT AV,ENTERPRISE ST,32.7448275,-117.1995052,33.1363409,-117.157332,33880
565,BARNETT AV,ST CHARLES ST,32.7448275,-117.1995052,32.7449168,-117.2089048,81207
566,BARON LN,SAN RAMON DR,32.909229,-117.138947,32.906807,-117.139519,6696
567,BAROQUE LN,TIERRASANTA  LN,32.817081,-117.097763,,,3837
568,BAROQUE LN,TIERRASANTA BL,32.817081,-117.097763,,,20453
569,BARSTOW ST,CONRAD AV,32.835247,-117.184624,32.8361384,-117.1885526,24600
570,BATIA  ST,MT AGUILAR  DR,32.835247,-117.184624,32.8170989,-117.1745612,2525
571,BATISTA  ST,MT AGUILAR  DR,32.814808,-117.1637405,32.8170989,-117.1745612,2303
572,BATISTA ST,ASHFORD ST,32.814808,-117.1637405,32.8046519,-117.159975,1238
573,BATISTA ST,MT AGUILAR DR,32.814808,-117.1637405,32.8170989,-117.1745612,2145
574,BAUER DR,ELROD AV,32.814808,-117.1637405,32.8890168,-117.1284322,18391
575,BAYARD ST,CASS ST,32.8073132,-117.2563672,32.796444,-117.251549,94143
576,BAYARD ST,MISSION BL,32.8073132,-117.2563672,,,41631
577,BAYVIEW HTS  PL,BAYVIEW HTS  WY,32.724491,-117.07872,32.7241105,-117.0766564,3563
578,BAYVIEW HTS PL,BAYVIEW HTS WY,32.724491,-117.07872,32.7241105,-117.0766564,12045
579,BAYVIEW HTS PL,FEDERAL BL,32.724491,-117.07872,32.7271568,-117.0694776,22402
580,BAYVIEW HTS WY,GRAPE ST,32.7241105,-117.0766564,32.7261645,-117.160248,20432
581,BEADNELL WY,BALBOA ARMS DR,32.82094,-117.1716147,32.8231166,-117.17921,40115
582,BEARDSLEY   ST,CESAR CHAVEZ PY,32.704243,-117.144386,,,4290
583,BEARDSLEY ST,C CHAVEZ  ST,32.704243,-117.144386,,,18488
584,BEARDSLEY ST,CESAR CHAVEZ PY,32.704243,-117.144386,,,132760
585,BEAUMONT AV,WAVERLY AV,32.823635,-117.273842,32.819111,-117.26992,1961
586,BEAVER LAKE DR,SAN CARLOS DR,32.800214,-117.020236,32.8009873,-117.0205655,70353
587,BEECH  ST,FEDERAL  BL,32.7209467,-117.1601225,32.8009873,-117.0205655,13534
588,BEECH  ST,GATEWAY DR,32.7209467,-117.1601225,32.724884,-117.108162,18069
589,BEECH ST,CEDAR ST,32.7209467,-117.1601225,32.7219733,-117.1603253,374575
590,BEECH ST,FEDERAL BL,32.7209467,-117.1601225,32.7271568,-117.0694776,69215
591,BEECH ST,GATEWAY DR,32.7209467,-117.1601225,32.724884,-117.108162,66517
592,BEECH ST,LYON  ST,32.7209467,-117.1601225,32.720459,-117.090942,32283
593,BEECH ST,LYON ST,32.7209467,-117.1601225,32.720459,-117.090942,352537
594,BEGIN ,VIA DE LA VALLE ,32.9503518,-116.303614,32.9804268,-117.251123,13085
595,BEGIN  ,VIA VALLE ,32.9503518,-116.303614,,,359
596,BEGIN DR,CAMPUS POINT DR,32.9503518,-116.303614,32.8803723,-117.2235722,12633
597,BEGIN RD,CARMEL MTN RD,32.9503518,-116.303614,32.9632195,-117.132299,35853
598,BELLE GLADE AV,GREEN GABLES AV,32.7972938,-117.046159,32.7975116,-117.0440245,1465
599,BELLEVUE AV,TAFT  AV,32.818775,-117.2687,32.815188,-117.2649543,900
600,BELLEVUE AV,TAFT AV,32.818775,-117.2687,32.815188,-117.2649543,9978
601,BELT ST,32 ST,32.818775,-117.2687,32.7642245,-117.1249832,47307
602,BENSON AV,MADRONE AV,32.705166,-117.059891,32.709094,-117.0597236,44774
603,BERINO CT,NOBEL  CT,32.86348,-117.221451,32.8676965,-117.22600979811676,9721
604,BERINO CT,NOBEL DR,32.86348,-117.221451,32.8684586,-117.2278843,56517
605,BERNARDO CENTER DR,RIMSTONE  DR,33.0216938,-117.0744844,32.8684586,-117.2278843,2121
606,BERNARDO CENTER DR,TURTLEBACK LN,33.0216938,-117.0744844,33.0097368,-117.0833592,1941
607,BERNARDO CTR DR,ACENA DR,33.0216938,-117.0744844,33.0225777,-117.0701514,37659
608,BERNARDO CTR DR,CITY LIMIT  DR,33.0216938,-117.0744844,,,41211
609,BERNARDO CTR DR,CITY LIMIT DR,33.0216938,-117.0744844,,,180322
610,BERNARDO CTR DR,DUENDA RD,33.0216938,-117.0744844,33.03545,-117.083099,13015
611,BERNARDO CTR DR,RIMSTONE LN,33.0216938,-117.0744844,33.0088745,-117.0872181,2464
612,BERNARDO CTR DR,SD 015 OFF RAMP DR,33.0216938,-117.0744844,,,37840
613,BERNARDO CTR DR,TECHNOLOGY DR,33.0216938,-117.0744844,33.0091105,-117.0919428,62034
614,BERNARDO CTR DR,WINDROSE WY,33.0216938,-117.0744844,32.645496,-117.046783,20266
615,BERNARDO CTR DR,WINDROSE WY DR,33.0216938,-117.0744844,32.645496,-117.046783,6541
616,BERNARDO HEIGHTS PY,AVENIDA VENUSTO W,,,33.001015,-117.075912,38338
617,BERNARDO HEIGHTS PY,CALLE SABIO PY,,,,,54678
618,BERNARDO HEIGHTS PY,HIGA PL,,,33.0113043,-117.0570899,20604
619,BERNARDO HEIGHTS PY,PASEO LUCIDO PY,,,,,8136
620,BERNARDO HTS (N) PY,BERNARDO HTS (S) PY,33.0127683,-117.0759022,33.0127683,-117.0759022,3458
621,BERNARDO HTS (S) PY,CAM NORTE  PY,33.0127683,-117.0759022,,,13134
622,BERNARDO HTS PY,AV VENUSTO WY,,,,,7324
623,BERNARDO HTS PY,SD 015 PY,,,,,21626
624,BERNARDO LAKES  DR,RANCHO BERNARDO  RD,33.023781,-117.130333,33.0181234,-117.0576313,21633
625,BERNARDO LAKES DR,RANCHO BERNARDO RD,33.023781,-117.130333,33.0181234,-117.0576313,40934
626,BERNARDO OAKS CT,FRANCISCO DR,33.027863,-117.068916,33.02739,-117.067413,2934
627,BERNARDO OAKS DR,CITY LIMIT  ,33.012123,-117.064133,,,22379
628,BERNARDO OAKS DR,CITY LIMIT DR,33.012123,-117.064133,,,50364
